,Country's numerical code,Country's 3-letter code,Community label,year
4735,42,DOM,1.0,1972
4736,51,JAM,2.0,1972
4737,52,TRI,2.0,1972
4738,53,BAR,2.0,1972
4739,70,MEX,1.0,1972
4740,90,GUA,1.0,1972
4741,91,HON,3.0,1972
4742,92,SAL,1.0,1972
4743,93,NIC,1.0,1972
4744,94,COS,1.0,1972
4745,95,PAN,2.0,1972
4746,100,COL,3.0,1972
4747,101,VEN,2.0,1972
4748,110,GUY,2.0,1972
4749,130,ECU,1.0,1972
4750,135,PER,1.0,1972
4751,140,BRA,4.0,1972
4752,145,BOL,4.0,1972
4753,150,PAR,4.0,1972
4754,155,CHL,4.0,1972
4755,160,ARG,4.0,1972
4756,200,UKG,2.0,1972
4757,205,IRE,5.0,1972
4758,210,NTH,6.0,1972
4759,211,BEL,6.0,1972
4760,212,LUX,6.0,1972
4761,220,FRN,6.0,1972
4762,225,SWZ,6.0,1972
4763,230,SPN,6.0,1972
4764,235,POR,6.0,1972
4765,260,GFR,6.0,1972
4766,325,ITA,6.0,1972
4767,345,YUG,7.0,1972
4768,350,GRC,8.0,1972
4769,380,SWD,9.0,1972
4770,385,NOR,9.0,1972
4771,390,DEN,9.0,1972
4772,395,ICE,9.0,1972
4773,437,CDI,6.0,1972
4774,450,LBR,10.0,1972
4775,451,SIE,1.0,1972
4776,452,GHA,1.0,1972
4777,471,CAO,6.0,1972
4778,475,NIG,6.0,1972
4779,482,CEN,6.0,1972
4780,500,UGA,2.0,1972
4781,516,BUI,1.0,1972
4782,517,RWA,1.0,1972
4783,530,ETH,11.0,1972
4784,560,SAF,12.0,1972
4785,570,LES,1.0,1972
4786,580,MAG,6.0,1972
4787,615,ALG,6.0,1972
4788,620,LIB,6.0,1972
4789,630,IRN,13.0,1972
4790,640,TUR,6.0,1972
4791,660,LEB,6.0,1972
4792,663,JOR,1.0,1972
4793,666,ISR,6.0,1972
4794,670,SAU,6.0,1972
4795,713,TAW,1.0,1972
4796,732,ROK,1.0,1972
4797,740,JPN,1.0,1972
4798,750,IND,14.0,1972
4799,770,PAK,1.0,1972
4800,771,BNG,14.0,1972
4801,780,SRI,2.0,1972
4802,800,THI,1.0,1972
4803,811,CAM,1.0,1972
4804,812,LAO,1.0,1972
4805,817,RVN,1.0,1972
4806,820,MAL,1.0,1972
4807,830,SIN,1.0,1972
4808,840,PHI,1.0,1972
4809,850,INS,1.0,1972
4810,900,AUL,1.0,1972
4811,920,NEW,1.0,1972
4812,590,MAS,2.0,1972
4813,710,CHN,2.0,1972
4814,165,URU,4.0,1972
4815,305,AUS,6.0,1972
4816,338,MLT,6.0,1972
4817,352,CYP,6.0,1972
4818,375,FIN,9.0,1972
4819,420,GAM,2.0,1972
4820,501,KEN,2.0,1972
4821,510,TAZ,2.0,1972
4822,551,ZAM,12.0,1972
4823,553,MAW,12.0,1972
4824,571,BOT,2.0,1972
4825,572,SWA,1.0,1972
4826,625,SUD,2.0,1972
4827,645,IRQ,6.0,1972
4828,680,YPR,1.0,1972
4829,690,KUW,6.0,1972
4830,692,BAH,6.0,1972
4831,694,QAT,6.0,1972
4832,696,UAE,15.0,1972
4833,775,MYA,1.0,1972
4834,950,FIJ,1.0,1972
4835,461,TOG,6.0,1972
4836,490,DRC,6.0,1972
4837,432,MLI,6.0,1972
4838,433,SEN,6.0,1972
4839,434,BEN,6.0,1972
4840,435,MAA,6.0,1972
4841,436,NIR,6.0,1972
4842,438,GUI,6.0,1972
4843,439,BFO,6.0,1972
4844,481,GAB,6.0,1972
4845,483,CHA,6.0,1972
4846,484,CON,6.0,1972
4847,600,MOR,6.0,1972
4848,616,TUN,6.0,1972
4849,698,OMA,6.0,1972
4850,411,EQG,6.0,1972
4851,290,POL,7.0,1972
4852,310,HUN,7.0,1972
4853,315,CZE,7.0,1972
4854,355,BUL,7.0,1972
4855,360,ROM,7.0,1972
4856,365,RUS,7.0,1972
4857,265,GDR,7.0,1972
4858,712,MON,7.0,1972
4859,339,ALB,6.0,1972
4860,520,SOM,6.0,1972
4861,652,SYR,7.0,1972
4862,651,EGY,7.0,1972
4863,700,AFG,7.0,1972
4864,552,ZIM,12.0,1972
4865,678,YAR,1.0,1972
4866,40,CUB,1.0,1972
4867,731,PRK,1.0,1972
4868,790,NEP,14.0,1972
4870,2,USA,1.0,1973
4871,20,CAN,2.0,1973
4872,31,BHM,3.0,1973
4873,41,HAI,1.0,1973
4874,42,DOM,1.0,1973
4875,51,JAM,4.0,1973
4876,52,TRI,5.0,1973
4877,53,BAR,2.0,1973
4878,70,MEX,1.0,1973
4879,90,GUA,6.0,1973
4880,91,HON,5.0,1973
4881,92,SAL,6.0,1973
4882,93,NIC,2.0,1973
4883,94,COS,5.0,1973
4884,95,PAN,3.0,1973
4885,100,COL,5.0,1973
4886,101,VEN,2.0,1973
4887,110,GUY,4.0,1973
4888,130,ECU,2.0,1973
4889,135,PER,2.0,1973
4890,140,BRA,7.0,1973
4891,145,BOL,1.0,1973
4892,150,PAR,7.0,1973
4893,155,CHL,7.0,1973
4894,160,ARG,7.0,1973
4895,200,UKG,4.0,1973
4896,205,IRE,8.0,1973
4897,210,NTH,3.0,1973
4898,211,BEL,9.0,1973
4899,212,LUX,3.0,1973
4900,220,FRN,3.0,1973
4901,225,SWZ,5.0,1973
4902,230,SPN,10.0,1973
4903,235,POR,11.0,1973
4904,260,GFR,5.0,1973
4905,325,ITA,5.0,1973
4906,350,GRC,5.0,1973
4907,380,SWD,11.0,1973
4908,385,NOR,11.0,1973
4909,390,DEN,11.0,1973
4910,395,ICE,11.0,1973
4911,437,CDI,3.0,1973
4912,450,LBR,3.0,1973
4913,451,SIE,4.0,1973
4914,452,GHA,2.0,1973
4915,471,CAO,3.0,1973
4916,475,NIG,3.0,1973
4917,482,CEN,3.0,1973
4918,500,UGA,4.0,1973
4919,516,BUI,1.0,1973
4920,517,RWA,9.0,1973
4921,530,ETH,5.0,1973
4922,560,SAF,12.0,1973
4923,570,LES,1.0,1973
4924,580,MAG,3.0,1973
4925,615,ALG,3.0,1973
4926,616,TUN,3.0,1973
4927,630,IRN,13.0,1973
4928,640,TUR,5.0,1973
4929,651,EGY,14.0,1973
4930,660,LEB,5.0,1973
4931,663,JOR,1.0,1973
4932,666,ISR,8.0,1973
4933,670,SAU,5.0,1973
4934,710,CHN,9.0,1973
4935,713,TAW,2.0,1973
4936,732,ROK,2.0,1973
4937,740,JPN,2.0,1973
4938,750,IND,15.0,1973
4939,770,PAK,2.0,1973
4940,771,BNG,15.0,1973
4941,780,SRI,9.0,1973
4942,800,THI,16.0,1973
4943,811,CAM,1.0,1973
4944,817,RVN,1.0,1973
4945,820,MAL,2.0,1973
4946,830,SIN,2.0,1973
4947,840,PHI,2.0,1973
4948,850,INS,2.0,1973
4949,900,AUL,2.0,1973
4950,920,NEW,2.0,1973
4951,590,MAS,2.0,1973
4952,678,YAR,2.0,1973
4953,680,YPR,2.0,1973
4954,481,GAB,3.0,1973
4955,165,URU,7.0,1973
4956,645,IRQ,7.0,1973
4957,305,AUS,5.0,1973
4958,338,MLT,5.0,1973
4959,352,CYP,5.0,1973
4960,375,FIN,11.0,1973
4961,420,GAM,4.0,1973
4962,501,KEN,4.0,1973
4963,510,TAZ,9.0,1973
4964,551,ZAM,17.0,1973
4965,553,MAW,12.0,1973
4966,571,BOT,4.0,1973
4967,572,SWA,2.0,1973
4968,620,LIB,5.0,1973
4969,625,SUD,9.0,1973
4970,690,KUW,3.0,1973
4971,692,BAH,2.0,1973
4972,694,QAT,3.0,1973
4973,696,UAE,18.0,1973
4974,950,FIJ,2.0,1973
4975,461,TOG,3.0,1973
4976,490,DRC,9.0,1973
4977,432,MLI,9.0,1973
4978,433,SEN,3.0,1973
4979,434,BEN,3.0,1973
4980,435,MAA,3.0,1973
4981,436,NIR,3.0,1973
4982,438,GUI,3.0,1973
4983,439,BFO,3.0,1973
4984,483,CHA,3.0,1973
4985,484,CON,3.0,1973
4986,600,MOR,3.0,1973
4987,812,LAO,16.0,1973
4988,731,PRK,3.0,1973
4989,411,EQG,10.0,1973
4990,698,OMA,10.0,1973
4991,290,POL,14.0,1973
4992,310,HUN,14.0,1973
4993,315,CZE,14.0,1973
4994,345,YUG,14.0,1973
4995,355,BUL,14.0,1973
4996,360,ROM,14.0,1973
4997,365,RUS,14.0,1973
4998,265,GDR,14.0,1973
4999,712,MON,14.0,1973
5000,339,ALB,5.0,1973
5001,520,SOM,5.0,1973
5002,652,SYR,5.0,1973
5003,700,AFG,14.0,1973
5004,552,ZIM,12.0,1973
5005,775,MYA,2.0,1973
5006,40,CUB,2.0,1973
5007,790,NEP,15.0,1973
5009,2,USA,1.0,1974
5010,20,CAN,2.0,1974
5011,31,BHM,2.0,1974
5012,41,HAI,1.0,1974
5013,42,DOM,1.0,1974
5014,51,JAM,2.0,1974
5015,52,TRI,2.0,1974
5016,53,BAR,2.0,1974
5017,70,MEX,1.0,1974
5018,90,GUA,3.0,1974
5019,91,HON,4.0,1974
5020,92,SAL,3.0,1974
5021,93,NIC,2.0,1974
5022,94,COS,4.0,1974
5023,95,PAN,2.0,1974
5024,100,COL,4.0,1974
5025,101,VEN,2.0,1974
5026,110,GUY,2.0,1974
5027,130,ECU,2.0,1974
5028,135,PER,2.0,1974
5029,140,BRA,5.0,1974
5030,145,BOL,5.0,1974
5031,155,CHL,5.0,1974
5032,160,ARG,5.0,1974
5033,200,UKG,6.0,1974
5034,205,IRE,6.0,1974
5035,210,NTH,6.0,1974
5036,211,BEL,6.0,1974
5037,212,LUX,6.0,1974
5038,220,FRN,6.0,1974
5039,225,SWZ,6.0,1974
5040,230,SPN,2.0,1974
5041,235,POR,7.0,1974
5042,260,GFR,6.0,1974
5043,305,AUS,6.0,1974
5044,325,ITA,6.0,1974
5045,345,YUG,8.0,1974
5046,350,GRC,6.0,1974
5047,375,FIN,7.0,1974
5048,380,SWD,7.0,1974
5049,385,NOR,7.0,1974
5050,390,DEN,7.0,1974
5051,395,ICE,7.0,1974
5052,432,MLI,9.0,1974
5053,437,CDI,6.0,1974
5054,438,GUI,1.0,1974
5055,450,LBR,6.0,1974
5056,451,SIE,6.0,1974
5057,452,GHA,10.0,1974
5058,475,NIG,6.0,1974
5059,481,GAB,6.0,1974
5060,484,CON,6.0,1974
5061,500,UGA,2.0,1974
5062,501,KEN,2.0,1974
5063,516,BUI,6.0,1974
5064,517,RWA,6.0,1974
5065,530,ETH,2.0,1974
5066,560,SAF,11.0,1974
5067,570,LES,1.0,1974
5068,580,MAG,6.0,1974
5069,590,MAS,2.0,1974
5070,615,ALG,6.0,1974
5071,625,SUD,9.0,1974
5072,630,IRN,2.0,1974
5073,640,TUR,6.0,1974
5074,651,EGY,8.0,1974
5075,660,LEB,6.0,1974
5076,663,JOR,1.0,1974
5077,666,ISR,6.0,1974
5078,670,SAU,2.0,1974
5079,694,QAT,12.0,1974
5080,710,CHN,9.0,1974
5081,713,TAW,2.0,1974
5082,732,ROK,2.0,1974
5083,740,JPN,2.0,1974
5084,750,IND,8.0,1974
5085,770,PAK,2.0,1974
5086,771,BNG,8.0,1974
5087,800,THI,12.0,1974
5088,811,CAM,1.0,1974
5089,817,RVN,2.0,1974
5090,820,MAL,2.0,1974
5091,830,SIN,2.0,1974
5092,840,PHI,2.0,1974
5093,850,INS,2.0,1974
5094,900,AUL,2.0,1974
5095,920,NEW,2.0,1974
5096,950,FIJ,2.0,1974
5097,678,YAR,2.0,1974
5098,680,YPR,2.0,1974
5099,40,CUB,2.0,1974
5100,55,GRN,6.0,1974
5101,150,PAR,5.0,1974
5102,165,URU,5.0,1974
5103,645,IRQ,6.0,1974
5104,690,KUW,5.0,1974
5105,338,MLT,6.0,1974
5106,352,CYP,6.0,1974
5107,420,GAM,6.0,1974
5108,510,TAZ,6.0,1974
5109,551,ZAM,6.0,1974
5110,553,MAW,11.0,1974
5111,571,BOT,6.0,1974
5112,572,SWA,5.0,1974
5113,620,LIB,6.0,1974
5114,780,SRI,2.0,1974
5115,461,TOG,6.0,1974
5116,471,CAO,6.0,1974
5117,490,DRC,6.0,1974
5118,433,SEN,6.0,1974
5119,434,BEN,6.0,1974
5120,435,MAA,6.0,1974
5121,436,NIR,6.0,1974
5122,439,BFO,6.0,1974
5123,482,CEN,6.0,1974
5124,483,CHA,6.0,1974
5125,600,MOR,6.0,1974
5126,616,TUN,6.0,1974
5127,696,UAE,6.0,1974
5128,731,PRK,6.0,1974
5129,698,OMA,2.0,1974
5130,411,EQG,2.0,1974
5131,404,GNB,7.0,1974
5132,290,POL,8.0,1974
5133,310,HUN,8.0,1974
5134,315,CZE,8.0,1974
5135,355,BUL,8.0,1974
5136,360,ROM,8.0,1974
5137,365,RUS,8.0,1974
5138,652,SYR,6.0,1974
5139,265,GDR,8.0,1974
5140,712,MON,8.0,1974
5141,520,SOM,7.0,1974
5142,339,ALB,8.0,1974
5143,700,AFG,8.0,1974
5144,552,ZIM,11.0,1974
5145,692,BAH,2.0,1974
5146,775,MYA,2.0,1974
5147,812,LAO,12.0,1974
5148,790,NEP,8.0,1974
5149,781,MAD,2.0,1974
5151,2,USA,1.0,1975
5152,20,CAN,2.0,1975
5153,31,BHM,3.0,1975
5154,41,HAI,4.0,1975
5155,42,DOM,4.0,1975
5156,51,JAM,2.0,1975
5157,52,TRI,2.0,1975
5158,53,BAR,2.0,1975
5159,70,MEX,4.0,1975
5160,90,GUA,5.0,1975
5161,91,HON,2.0,1975
5162,92,SAL,5.0,1975
5163,93,NIC,2.0,1975
5164,94,COS,6.0,1975
5165,95,PAN,2.0,1975
5166,100,COL,6.0,1975
5167,101,VEN,2.0,1975
5168,110,GUY,2.0,1975
5169,115,SUR,7.0,1975
5170,130,ECU,2.0,1975
5171,135,PER,2.0,1975
5172,140,BRA,8.0,1975
5173,145,BOL,8.0,1975
5174,150,PAR,8.0,1975
5175,155,CHL,8.0,1975
5176,160,ARG,8.0,1975
5177,165,URU,8.0,1975
5178,200,UKG,9.0,1975
5179,205,IRE,7.0,1975
5180,210,NTH,7.0,1975
5181,211,BEL,7.0,1975
5182,212,LUX,7.0,1975
5183,220,FRN,7.0,1975
5184,225,SWZ,7.0,1975
5185,230,SPN,10.0,1975
5186,235,POR,11.0,1975
5187,260,GFR,7.0,1975
5188,325,ITA,7.0,1975
5189,338,MLT,7.0,1975
5190,345,YUG,12.0,1975
5191,350,GRC,7.0,1975
5192,365,RUS,12.0,1975
5193,375,FIN,7.0,1975
5194,380,SWD,7.0,1975
5195,385,NOR,7.0,1975
5196,390,DEN,7.0,1975
5197,395,ICE,7.0,1975
5198,437,CDI,7.0,1975
5199,438,GUI,7.0,1975
5200,450,LBR,7.0,1975
5201,451,SIE,3.0,1975
5202,452,GHA,2.0,1975
5203,475,NIG,3.0,1975
5204,481,GAB,10.0,1975
5205,484,CON,7.0,1975
5206,490,DRC,7.0,1975
5207,500,UGA,9.0,1975
5208,501,KEN,9.0,1975
5209,510,TAZ,9.0,1975
5210,516,BUI,7.0,1975
5211,517,RWA,7.0,1975
5212,530,ETH,2.0,1975
5213,540,ANG,11.0,1975
5214,541,MZM,11.0,1975
5215,551,ZAM,2.0,1975
5216,560,SAF,11.0,1975
5217,570,LES,4.0,1975
5218,571,BOT,9.0,1975
5219,580,MAG,7.0,1975
5220,600,MOR,10.0,1975
5221,615,ALG,7.0,1975
5222,620,LIB,3.0,1975
5223,625,SUD,7.0,1975
5224,630,IRN,9.0,1975
5225,640,TUR,7.0,1975
5226,651,EGY,12.0,1975
5227,660,LEB,7.0,1975
5228,666,ISR,9.0,1975
5229,670,SAU,2.0,1975
5230,692,BAH,2.0,1975
5231,694,QAT,9.0,1975
5232,696,UAE,9.0,1975
5233,713,TAW,8.0,1975
5234,732,ROK,2.0,1975
5235,740,JPN,2.0,1975
5236,750,IND,12.0,1975
5237,770,PAK,2.0,1975
5238,771,BNG,12.0,1975
5239,780,SRI,2.0,1975
5240,800,THI,2.0,1975
5241,811,CAM,4.0,1975
5242,817,RVN,2.0,1975
5243,820,MAL,2.0,1975
5244,830,SIN,2.0,1975
5245,840,PHI,2.0,1975
5246,850,INS,2.0,1975
5247,900,AUL,2.0,1975
5248,910,PNG,2.0,1975
5249,920,NEW,2.0,1975
5250,590,MAS,2.0,1975
5251,678,YAR,2.0,1975
5252,680,YPR,2.0,1975
5253,40,CUB,2.0,1975
5254,55,GRN,2.0,1975
5255,645,IRQ,7.0,1975
5256,690,KUW,8.0,1975
5257,305,AUS,7.0,1975
5258,352,CYP,12.0,1975
5259,420,GAM,9.0,1975
5260,553,MAW,11.0,1975
5261,572,SWA,2.0,1975
5262,663,JOR,2.0,1975
5263,698,OMA,10.0,1975
5264,950,FIJ,2.0,1975
5265,461,TOG,7.0,1975
5266,471,CAO,7.0,1975
5267,432,MLI,7.0,1975
5268,433,SEN,7.0,1975
5269,434,BEN,7.0,1975
5270,435,MAA,7.0,1975
5271,436,NIR,7.0,1975
5272,439,BFO,7.0,1975
5273,482,CEN,7.0,1975
5274,483,CHA,3.0,1975
5275,616,TUN,7.0,1975
5276,652,SYR,7.0,1975
5277,710,CHN,7.0,1975
5278,581,COM,7.0,1975
5279,411,EQG,10.0,1975
5280,402,CAP,11.0,1975
5281,404,GNB,11.0,1975
5282,403,STP,11.0,1975
5283,290,POL,12.0,1975
5284,310,HUN,12.0,1975
5285,315,CZE,12.0,1975
5286,355,BUL,12.0,1975
5287,360,ROM,12.0,1975
5288,700,AFG,12.0,1975
5289,731,PRK,2.0,1975
5290,265,GDR,12.0,1975
5291,712,MON,12.0,1975
5292,339,ALB,12.0,1975
5293,520,SOM,2.0,1975
5294,552,ZIM,11.0,1975
5295,775,MYA,2.0,1975
5296,790,NEP,12.0,1975
5297,812,LAO,2.0,1975
5299,2,USA,1.0,1976
5300,20,CAN,1.0,1976
